Customer ID,Monetary,Frequency,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
13506.0,1338.08,81,316,2,4,4,244,At Risk
13507.0,2479.16,162,3,5,4,4,544,Champions
13508.0,287.05,28,244,2,2,2,222,Lost Customers
13509.0,1114.72,49,9,5,3,3,533,Potential Loyalists
13510.0,4558.29,289,1,5,5,5,555,Champions
13511.0,282.76,5,677,1,1,1,111,Lost Customers
13512.0,713.39,39,261,2,3,3,233,At Risk
13513.0,824.59,40,127,3,3,3,333,Need Attention
13514.0,815.9000000000001,21,74,3,2,3,323,Need Attention
13515.0,1265.82,76,73,3,4,4,344,Loyal Customers
13516.0,1685.26,61,21,4,3,4,434,Potential Loyalists
13517.0,2128.42,141,60,3,4,4,344,Loyal Customers
13518.0,627.16,36,86,3,2,3,323,Need Attention
13519.0,343.21,19,78,3,2,2,322,Need Attention
13520.0,6606.0,199,59,4,5,5,455,Champions
13521.0,1071.73,418,1,5,5,3,553,Loyal Customers
13522.0,125.80000000000001,5,30,4,1,1,411,Need Attention
13523.0,4534.57,201,33,4,5,5,455,Champions
13524.0,680.1800000000001,27,41,4,2,3,423,Potential Loyalists
13525.0,628.78,6,15,5,1,3,513,New Customers
13526.0,1182.0,44,738,1,3,3,133,At Risk
13527.0,4541.29,443,34,4,5,5,455,Champions
13529.0,307.76,15,79,3,1,2,312,Need Attention
13530.0,402.97999999999996,18,634,1,2,2,122,Lost Customers
13531.0,1433.07,75,205,2,4,4,244,At Risk
13532.0,210.31,66,34,4,3,1,431,Potential Loyalists
13533.0,269.09,75,183,3,4,1,341,Loyal Customers
13534.0,7720.9,392,2,5,5,5,555,Champions
13535.0,89.5,1,403,2,1,1,211,Lost Customers
13536.0,3444.39,178,1,5,5,5,555,Champions
13537.0,717.85,42,426,1,3,3,133,At Risk
13538.0,3103.13,142,43,4,4,5,445,Champions
13539.0,1569.3600000000001,86,86,3,4,4,344,Loyal Customers
13540.0,632.39,32,467,1,2,3,123,Lost Customers
13541.0,785.25,10,427,1,1,3,113,Lost Customers
13542.0,3959.4900000000002,331,377,2,5,5,255,At Risk
13543.0,1439.6100000000001,47,634,1,3,4,134,At Risk
13544.0,790.2,238,40,4,5,3,453,Loyal Customers
13545.0,364.93,54,391,2,3,2,232,At Risk
13546.0,1086.24,152,12,5,4,3,543,Loyal Customers
13547.0,167.08,44,408,2,3,1,231,At Risk
13548.0,901.44,184,96,3,5,3,353,Loyal Customers
13549.0,1005.8,59,26,4,3,3,433,Potential Loyalists
13550.0,342.55,42,383,2,3,2,232,At Risk
13551.0,244.2,5,319,2,1,1,211,Lost Customers
13552.0,6948.92,207,66,3,5,5,355,Loyal Customers
13553.0,499.6,89,675,1,4,2,142,At Risk
13554.0,1629.35,196,380,2,5,4,254,At Risk
13555.0,8891.84,397,74,3,5,5,355,Loyal Customers
13556.0,200.82,9,429,1,1,1,111,Lost Customers
13557.0,3032.26,180,28,4,5,5,455,Champions
13558.0,594.52,169,6,5,4,2,542,Loyal Customers
13559.0,990.0,2,513,1,1,3,113,Lost Customers
13560.0,171.42000000000002,32,7,5,2,1,521,Potential Loyalists
13561.0,1803.4,229,216,2,5,4,254,At Risk
13562.0,4838.18,196,82,3,5,5,355,Loyal Customers
13563.0,777.53,49,84,3,3,3,333,Need Attention
13564.0,16498.97,1200,144,3,5,5,355,Loyal Customers
13565.0,414.8,60,19,5,3,2,532,Potential Loyalists
13566.0,1688.6,366,41,4,5,4,454,Champions
13567.0,1079.29,201,428,1,5,3,153,At Risk
13568.0,187.05,43,173,3,3,1,331,Need Attention
13569.0,726.54,179,17,5,5,3,553,Loyal Customers
13570.0,239.49,27,243,2,2,1,221,Lost Customers
13571.0,4537.26,673,13,5,5,5,555,Champions
13572.0,1384.25,33,206,2,2,4,224,Lost Customers
13573.0,904.52,87,50,4,4,3,443,Loyal Customers
13574.0,404.45,91,411,1,4,2,142,At Risk
13575.0,732.0699999999999,46,23,4,3,3,433,Potential Loyalists
13576.0,11202.59,268,10,5,5,5,555,Champions
13577.0,3489.28,168,25,4,4,5,445,Champions
13578.0,147.66,9,409,2,1,1,211,Lost Customers
13579.0,1374.34,81,15,5,4,4,544,Champions
13580.0,107.75,5,406,2,1,1,211,Lost Customers
13581.0,280.53000000000003,33,309,2,2,1,221,Lost Customers
13582.0,241.68,11,390,2,1,1,211,Lost Customers
13583.0,1445.031,96,156,3,4,4,344,Loyal Customers
13584.0,385.7,80,307,2,4,2,242,At Risk
13585.0,684.54,39,531,1,3,3,133,At Risk
13586.0,127.28,20,541,1,2,1,121,Lost Customers
13587.0,1673.5,30,64,3,2,4,324,Need Attention
13588.0,2478.95,174,16,5,5,4,554,Champions
13589.0,1120.74,52,15,5,3,3,533,Potential Loyalists
13590.0,6336.04,406,11,5,5,5,555,Champions
13591.0,2093.94,101,65,3,4,4,344,Loyal Customers
13592.0,247.95999999999998,16,36,4,1,1,411,Need Attention
13593.0,5493.29,408,108,3,5,5,355,Loyal Customers
13594.0,533.32,33,53,4,2,2,422,Potential Loyalists
13595.0,784.48,143,517,1,4,3,143,At Risk
13596.0,664.11,146,6,5,4,3,543,Loyal Customers
13597.0,396.71,17,400,2,2,2,222,Lost Customers
13598.0,761.96,92,47,4,4,3,443,Loyal Customers
13599.0,9811.04,392,1,5,5,5,555,Champions
13600.0,518.42,41,312,2,3,2,232,At Risk
13601.0,1159.99,185,45,4,5,3,453,Loyal Customers
13602.0,1025.17,58,65,3,3,3,333,Need Attention
13603.0,164.34,27,26,4,2,1,421,Potential Loyalists
13604.0,717.62,21,659,1,2,3,123,Lost Customers
13605.0,522.67,53,387,2,3,2,232,At Risk
13606.0,276.75,40,29,4,3,1,431,Potential Loyalists
13607.0,1075.81,121,40,4,4,3,443,Loyal Customers
13608.0,232.05,34,541,1,2,1,121,Lost Customers
13609.0,167.35,7,593,1,1,1,111,Lost Customers
13610.0,2103.71,399,12,5,5,4,554,Champions
13611.0,3297.9300000000003,226,89,3,5,5,355,Loyal Customers
13612.0,818.29,50,633,1,3,3,133,At Risk
13613.0,1039.8500000000001,59,453,1,3,3,133,At Risk
13614.0,2332.74,264,24,4,5,4,454,Champions
13615.0,6272.53,367,319,2,5,5,255,At Risk
13616.0,283.85,35,568,1,2,1,121,Lost Customers
13617.0,1278.75,107,40,4,4,4,444,Champions
13618.0,177.34,13,174,3,1,1,311,Need Attention
13619.0,224.94,45,545,1,3,1,131,At Risk
13620.0,112.34,5,528,1,1,1,111,Lost Customers
13621.0,213.85,19,117,3,2,1,321,Need Attention
13622.0,658.95,32,696,1,2,3,123,Lost Customers
13623.0,2533.06,284,31,4,5,4,454,Champions
13624.0,462.08,22,388,2,2,2,222,Lost Customers
13625.0,301.26,21,597,1,2,2,122,Lost Customers
13626.0,707.04,44,253,2,3,3,233,At Risk
13627.0,2245.9,129,59,4,4,4,444,Champions
13628.0,310.14,16,676,1,1,2,112,Lost Customers
13629.0,13370.86,87,23,4,4,5,445,Champions
13630.0,2031.78,71,5,5,3,4,534,Potential Loyalists
13631.0,3070.42,11,100,3,1,5,315,Need Attention
13632.0,3645.81,220,25,4,5,5,455,Champions
13634.0,5033.77,446,33,4,5,5,455,Champions
13635.0,2999.16,162,68,3,4,5,345,Loyal Customers
13636.0,949.12,63,37,4,3,3,433,Potential Loyalists
13637.0,804.3,99,52,4,4,3,443,Loyal Customers
13638.0,122.64,8,16,5,1,1,511,New Customers
13639.0,1346.27,59,74,3,3,4,334,Need Attention
13640.0,405.0,4,611,1,1,2,112,Lost Customers
13641.0,1016.47,44,641,1,3,3,133,At Risk
13642.0,472.2,105,216,2,4,2,242,At Risk
13643.0,2156.77,102,31,4,4,4,444,Champions
13644.0,2624.26,146,16,5,4,4,544,Champions
13645.0,252.1,5,120,3,1,1,311,Need Attention
13646.0,326.25,58,400,2,3,2,232,At Risk
13647.0,3041.68,139,10,5,4,5,545,Champions
13648.0,1764.02,106,400,2,4,4,244,At Risk
13649.0,1453.68,108,257,2,4,4,244,At Risk
13650.0,3288.0,172,17,5,4,5,545,Champions
13651.0,226.85,14,35,4,1,1,411,Need Attention
13652.0,2262.05,141,46,4,4,4,444,Champions
13653.0,152.2,9,488,1,1,1,111,Lost Customers
13654.0,6308.0,329,43,4,5,5,455,Champions
13655.0,2280.51,119,114,3,4,4,344,Loyal Customers
13656.0,1078.85,87,165,3,4,3,343,Loyal Customers
13657.0,382.14,16,11,5,1,2,512,New Customers
13658.0,6025.5,237,10,5,5,5,555,Champions
13659.0,4884.68,274,206,2,5,5,255,At Risk
13660.0,306.64,40,400,2,3,2,232,At Risk
13661.0,325.24,17,603,1,2,2,122,Lost Customers
13662.0,2233.61,136,86,3,4,4,344,Loyal Customers
13663.0,2047.51,99,179,3,4,4,344,Loyal Customers
13665.0,1711.6599999999999,106,386,2,4,4,244,At Risk
13666.0,127.89999999999999,19,60,3,2,1,321,Need Attention
13667.0,299.05,83,149,3,4,2,342,Loyal Customers
13668.0,12948.48,756,3,5,5,5,555,Champions
13669.0,413.55,14,51,4,1,2,412,Need Attention
13670.0,349.7,25,75,3,2,2,322,Need Attention
13671.0,172.6,64,395,2,3,1,231,At Risk
13672.0,419.92,18,301,2,2,2,222,Lost Customers
13673.0,387.44,60,19,5,3,2,532,Potential Loyalists
13674.0,240.68,14,433,1,1,1,111,Lost Customers
13675.0,486.82000000000005,25,151,3,2,2,322,Need Attention
13676.0,243.9,13,539,1,1,1,111,Lost Customers
13677.0,551.24,106,405,2,4,2,242,At Risk
13678.0,232.6,16,152,3,1,1,311,Need Attention
13679.0,281.26,50,494,1,3,1,131,At Risk
13680.0,11419.67,646,1,5,5,5,555,Champions
13681.0,827.83,57,18,5,3,3,533,Potential Loyalists
13682.0,59.5,3,187,3,1,1,311,Need Attention
13683.0,258.6,10,458,1,1,1,111,Lost Customers
13684.0,594.88,108,286,2,4,2,242,At Risk
13685.0,3119.44,39,3,5,3,5,535,Potential Loyalists
13686.0,409.04,34,183,3,2,2,322,Need Attention
13687.0,11880.84,45,438,1,3,5,135,At Risk
13688.0,375.5,5,635,1,1,2,112,Lost Customers
13689.0,1259.5,9,63,3,1,4,314,Need Attention
13690.0,172.25,9,59,4,1,1,411,Need Attention
13691.0,212.78,54,396,2,3,1,231,At Risk
13692.0,3114.4,96,25,4,4,5,445,Champions
13693.0,2011.82,106,374,2,4,4,244,At Risk
13694.0,195640.69,1519,4,5,5,5,555,Champions
13695.0,2770.73,96,31,4,4,4,444,Champions
13696.0,2020.4,24,422,1,2,4,124,Lost Customers
13697.0,151.29999999999998,12,39,4,1,1,411,Need Attention
13698.0,451.73,38,597,1,3,2,132,At Risk
13699.0,764.15,37,155,3,2,3,323,Need Attention
13700.0,2596.9700000000003,240,26,4,5,4,454,Champions
13701.0,161.0,9,447,1,1,1,111,Lost Customers
13702.0,135.18,5,446,1,1,1,111,Lost Customers
13703.0,425.56,37,318,2,2,2,222,Lost Customers
13704.0,2308.06,134,5,5,4,4,544,Champions
13705.0,1717.19,74,8,5,3,4,534,Potential Loyalists
13706.0,631.17,38,303,2,3,3,233,At Risk
13707.0,3365.86,155,267,2,4,5,245,At Risk
13708.0,285.33,49,271,2,3,1,231,At Risk
13709.0,7571.35,407,4,5,5,5,555,Champions
13710.0,509.52,15,32,4,1,2,412,Need Attention
13711.0,1792.26,92,219,2,4,4,244,At Risk
13712.0,766.42,33,247,2,2,3,223,Lost Customers
13713.0,740.76,80,408,2,4,3,243,At Risk
13714.0,161.35,30,465,1,2,1,121,Lost Customers
13715.0,8153.04,512,281,2,5,5,255,At Risk
13716.0,138.28,21,269,2,2,1,221,Lost Customers
13717.0,1763.3,124,32,4,4,4,444,Champions
13718.0,306.55,12,246,2,1,2,212,Lost Customers
13719.0,2783.08,248,15,5,5,4,554,Champions
13720.0,799.9,43,117,3,3,3,333,Need Attention
13721.0,741.54,42,36,4,3,3,433,Potential Loyalists
13722.0,5635.41,189,132,3,5,5,355,Loyal Customers
13723.0,1194.08,58,217,2,3,3,233,At Risk
13724.0,213.01,42,637,1,3,1,131,At Risk
13725.0,1980.56,104,50,4,4,4,444,Champions
13726.0,1079.6599999999999,42,39,4,3,3,433,Potential Loyalists
13727.0,1074.15,83,29,4,4,3,443,Loyal Customers
13728.0,2855.17,164,37,4,4,4,444,Champions
13729.0,724.73,39,436,1,3,3,133,At Risk
13730.0,752.6,43,136,3,3,3,333,Need Attention
13731.0,610.59,38,219,2,3,3,233,At Risk
13732.0,491.86,33,28,4,2,2,422,Potential Loyalists
13733.0,487.03000000000003,29,411,1,2,2,122,Lost Customers
13734.0,6695.6900000000005,27,509,1,2,5,125,Lost Customers
13735.0,9762.77,647,25,4,5,5,455,Champions
13736.0,2752.47,554,5,5,5,4,554,Champions
13737.0,339.59999999999997,30,200,2,2,2,222,Lost Customers
13738.0,434.78000000000003,89,396,2,4,2,242,At Risk
13739.0,292.2,6,18,5,1,2,512,New Customers
13740.0,1582.77,94,241,2,4,4,244,At Risk
13741.0,668.4300000000001,34,72,3,2,3,323,Need Attention
13742.0,3107.87,313,17,5,5,5,555,Champions
13743.0,1341.6,41,3,5,3,4,534,Potential Loyalists
13744.0,1080.52,63,95,3,3,3,333,Need Attention
13745.0,777.36,56,162,3,3,3,333,Need Attention
13746.0,176.69,9,414,1,1,1,111,Lost Customers
13747.0,169.79999999999998,5,374,2,1,1,211,Lost Customers
13748.0,2064.35,58,96,3,3,4,334,Need Attention
13750.0,3602.1800000000003,75,54,4,4,5,445,Champions
13751.0,296.25,9,288,2,1,2,212,Lost Customers
13752.0,1579.8300000000002,94,124,3,4,4,344,Loyal Customers
13753.0,2094.57,80,288,2,4,4,244,At Risk
13754.0,447.05,21,152,3,2,2,322,Need Attention
13755.0,2108.06,321,4,5,5,4,554,Champions
13756.0,8655.95,343,2,5,5,5,555,Champions
13757.0,195.55,8,675,1,1,1,111,Lost Customers
13758.0,8698.13,285,12,5,5,5,555,Champions
13759.0,659.4100000000001,25,33,4,2,3,423,Potential Loyalists
13760.0,1363.6399999999999,119,54,4,4,4,444,Champions
13761.0,1952.17,122,50,4,4,4,444,Champions
13762.0,2472.48,35,219,2,2,4,224,Lost Customers
13763.0,5217.4400000000005,50,63,3,3,5,335,Need Attention
13764.0,2919.62,370,71,3,5,5,355,Loyal Customers
13765.0,352.821,17,653,1,2,2,122,Lost Customers
13766.0,190.35,17,495,1,2,1,121,Lost Customers
13767.0,33903.57,764,2,5,5,5,555,Champions
13768.0,875.97,33,727,1,2,3,123,Lost Customers
13769.0,5478.12,275,2,5,5,5,555,Champions
13770.0,785.37,48,422,1,3,3,133,At Risk
13771.0,5728.82,216,64,3,5,5,355,Loyal Customers
13772.0,3100.02,567,34,4,5,5,455,Champions
13773.0,301.54,19,397,2,2,2,222,Lost Customers
13774.0,345.0,22,82,3,2,2,322,Need Attention
13775.0,1049.66,63,591,1,3,3,133,At Risk
13776.0,623.98,2,428,1,1,3,113,Lost Customers
13777.0,49638.26,356,1,5,5,5,555,Champions
13778.0,1124.49,44,103,3,3,3,333,Need Attention
13779.0,161.13,27,516,1,2,1,121,Lost Customers
13780.0,732.07,98,7,5,4,3,543,Loyal Customers
13781.0,778.83,57,251,2,3,3,233,At Risk
13782.0,1786.08,238,13,5,5,4,554,Champions
13783.0,1542.09,10,488,1,1,4,114,Lost Customers
13784.0,2910.23,43,10,5,3,5,535,Potential Loyalists
13785.0,542.49,30,429,1,2,2,122,Lost Customers
13786.0,3127.99,116,367,2,4,5,245,At Risk
13787.0,1222.5,86,76,3,4,4,344,Loyal Customers
13788.0,3.75,1,505,1,1,1,111,Lost Customers
13789.0,239.45999999999998,18,388,2,2,1,221,Lost Customers
13790.0,348.8,45,4,5,3,2,532,Potential Loyalists
13791.0,1516.0,11,128,3,1,4,314,Need Attention
13792.0,383.95,23,66,3,2,2,322,Need Attention
13793.0,96.0,7,647,1,1,1,111,Lost Customers
13794.0,126.03,9,547,1,1,1,111,Lost Customers
13795.0,836.3,29,388,2,2,3,223,Lost Customers
13796.0,289.7,22,499,1,2,2,122,Lost Customers
13797.0,1179.45,78,437,1,4,3,143,At Risk
13798.0,75428.87,721,1,5,5,5,555,Champions
13799.0,2803.57,106,117,3,4,4,344,Loyal Customers
13800.0,1679.56,73,310,2,3,4,234,At Risk
13801.0,324.8,23,67,3,2,2,322,Need Attention
13802.0,26259.11,448,139,3,5,5,355,Loyal Customers
13803.0,1338.91,78,255,2,4,4,244,At Risk
13804.0,3161.12,167,31,4,4,5,445,Champions
13805.0,924.6,13,52,4,1,3,413,Need Attention
13806.0,256.38,10,64,3,1,1,311,Need Attention
13807.0,422.2,25,367,2,2,2,222,Lost Customers
13808.0,1747.66,76,6,5,4,4,544,Champions
13809.0,679.7,25,305,2,2,3,223,Lost Customers
13810.0,1499.01,35,29,4,2,4,424,Potential Loyalists
13811.0,814.5,13,184,3,1,3,313,Need Attention
13812.0,539.0,36,42,4,2,2,422,Potential Loyalists
13813.0,2765.47,143,40,4,4,4,444,Champions
13814.0,2257.32,79,92,3,4,4,344,Loyal Customers
13815.0,7475.74,356,22,4,5,5,455,Champions
13816.0,571.6700000000001,28,24,4,2,2,422,Potential Loyalists
13817.0,382.98,24,29,4,2,2,422,Potential Loyalists
13818.0,61.28,5,430,1,1,1,111,Lost Customers
13819.0,2642.35,101,302,2,4,4,244,At Risk
13820.0,652.75,89,418,1,4,3,143,At Risk
13821.0,1379.08,204,145,3,5,4,354,Loyal Customers
13822.0,632.0,96,6,5,4,3,543,Loyal Customers
13823.0,3403.4500000000003,163,19,5,4,5,545,Champions
13824.0,3314.76,100,33,4,4,5,445,Champions
13825.0,255.59,40,622,1,3,1,131,At Risk
13826.0,189.5,10,176,3,1,1,311,Need Attention
13827.0,409.8,92,58,4,4,2,442,Loyal Customers
13828.0,209.49,15,22,4,1,1,411,Need Attention
13829.0,102.0,1,421,1,1,1,111,Lost Customers
13830.0,156.85000000000002,11,582,1,1,1,111,Lost Customers
13831.0,6585.54,182,16,5,5,5,555,Champions
13832.0,609.89,55,19,5,3,3,533,Potential Loyalists
13833.0,700.41,44,159,3,3,3,333,Need Attention
13834.0,324.19,16,577,1,1,2,112,Lost Customers
13835.0,1095.27,71,25,4,3,3,433,Potential Loyalists
13836.0,620.37,31,399,2,2,3,223,Lost Customers
13837.0,266.59000000000003,18,212,2,2,1,221,Lost Customers
13838.0,1690.07,403,6,5,5,4,554,Champions
13839.0,139.95000000000002,7,486,1,1,1,111,Lost Customers
13840.0,651.4,40,416,1,3,3,133,At Risk
13841.0,85.0,1,253,2,1,1,211,Lost Customers
13842.0,5319.34,335,59,4,5,5,455,Champions
13843.0,319.75,18,381,2,2,2,222,Lost Customers
13844.0,361.62,20,11,5,2,2,522,Potential Loyalists
13845.0,312.98,9,65,3,1,2,312,Need Attention
13846.0,1307.79,81,25,4,4,4,444,Champions
13847.0,310.72,19,720,1,2,2,122,Lost Customers
13848.0,3015.0,10,92,3,1,5,315,Need Attention
13849.0,3469.3,220,52,4,5,5,455,Champions
13850.0,1595.48,93,129,3,4,4,344,Loyal Customers
13851.0,4606.46,140,96,3,4,5,345,Loyal Customers
13852.0,187.35000000000002,11,611,1,1,1,111,Lost Customers
13853.0,1090.14,23,57,4,2,3,423,Potential Loyalists
13854.0,11944.56,178,9,5,5,5,555,Champions
13855.0,1310.3400000000001,73,501,1,3,4,134,At Risk
13856.0,1142.03,54,169,3,3,3,333,Need Attention
13857.0,1001.01,128,393,2,4,3,243,At Risk
13858.0,216.17,11,57,4,1,1,411,Need Attention
13859.0,515.86,36,326,2,2,2,222,Lost Customers
13860.0,1245.9,76,1,5,4,4,544,Champions
13861.0,273.26,21,429,1,2,1,121,Lost Customers
13862.0,2556.09,160,18,5,4,4,544,Champions
13863.0,1239.55,70,248,2,3,4,234,At Risk
13864.0,662.4000000000001,1,387,2,1,3,213,Lost Customers
13865.0,501.56,30,58,4,2,2,422,Potential Loyalists
13866.0,145.67000000000002,7,74,3,1,1,311,Need Attention
13867.0,1005.09,60,31,4,3,3,433,Potential Loyalists
13868.0,3192.54,33,7,5,2,5,525,Potential Loyalists
13869.0,7996.87,838,123,3,5,5,355,Loyal Customers
13870.0,5712.08,241,2,5,5,5,555,Champions
13871.0,7885.85,402,23,4,5,5,455,Champions
13872.0,919.57,57,527,1,3,3,133,At Risk
13873.0,1038.92,60,120,3,3,3,333,Need Attention
13874.0,2049.15,69,358,2,3,4,234,At Risk
13875.0,4814.37,270,54,4,5,5,455,Champions
13876.0,122.7,7,64,3,1,1,311,Need Attention
13877.0,449.68,23,86,3,2,2,322,Need Attention
13878.0,2416.9,102,55,4,4,4,444,Champions
13879.0,395.5,25,646,1,2,2,122,Lost Customers
13880.0,4293.86,223,21,4,5,5,455,Champions
13881.0,45179.1,457,4,5,5,5,555,Champions
13882.0,1191.13,65,3,5,3,3,533,Potential Loyalists
13883.0,6560.02,316,11,5,5,5,555,Champions
13884.0,1825.03,182,7,5,5,4,554,Champions
13885.0,506.8,28,189,3,2,2,322,Need Attention
13886.0,243.56,16,71,3,1,1,311,Need Attention
13887.0,349.55,19,204,2,2,2,222,Lost Customers
13888.0,2001.59,171,120,3,4,4,344,Loyal Customers
13889.0,1991.23,83,93,3,4,4,344,Loyal Customers
13890.0,2927.38,173,1,5,4,5,545,Champions
13891.0,859.21,99,378,2,4,3,243,At Risk
13892.0,1267.6499999999999,36,27,4,2,4,424,Potential Loyalists
13893.0,821.1,21,298,2,2,3,223,Lost Customers
13894.0,564.62,27,24,4,2,2,422,Potential Loyalists
13895.0,4008.52,186,28,4,5,5,455,Champions
13896.0,388.55,21,626,1,2,2,122,Lost Customers
13897.0,1160.72,59,50,4,3,3,433,Potential Loyalists
13898.0,686.4,46,326,2,3,3,233,At Risk
13899.0,388.52,19,16,5,2,2,522,Potential Loyalists
13900.0,1610.59,95,183,3,4,4,344,Loyal Customers
13901.0,5676.34,310,72,3,5,5,355,Loyal Customers
13902.0,34095.26,63,632,1,3,5,135,At Risk
13903.0,165.45000000000002,10,400,2,1,1,211,Lost Customers
13904.0,332.64,26,37,4,2,2,422,Potential Loyalists
13905.0,312.65,12,733,1,1,2,112,Lost Customers
13906.0,42.0,1,409,2,1,1,211,Lost Customers
13907.0,136.8,4,692,1,1,1,111,Lost Customers
13908.0,2369.55,122,80,3,4,4,344,Loyal Customers
13909.0,282.85,38,423,1,3,1,131,At Risk
13911.0,4234.99,238,57,4,5,5,455,Champions
13912.0,124.95,7,424,1,1,1,111,Lost Customers
13913.0,42.22,3,507,1,1,1,111,Lost Customers
13914.0,626.45,33,12,5,2,3,523,Potential Loyalists
13915.0,70.80000000000001,2,394,2,1,1,211,Lost Customers
13916.0,1275.81,74,464,1,3,4,134,At Risk
13917.0,272.04,18,50,4,2,1,421,Potential Loyalists
13918.0,1212.8400000000001,30,50,4,2,3,423,Potential Loyalists
13919.0,1360.68,77,59,4,4,4,444,Champions
13920.0,1774.68,86,432,1,4,4,144,At Risk
13921.0,730.7,44,402,2,3,3,233,At Risk
13922.0,865.2,30,352,2,2,3,223,Lost Customers
13923.0,351.13,20,54,4,2,2,422,Potential Loyalists
13924.0,1838.8500000000001,117,2,5,4,4,544,Champions
13925.0,678.25,41,93,3,3,3,333,Need Attention
13926.0,223.85000000000002,11,23,4,1,1,411,Need Attention
13927.0,708.26,41,75,3,3,3,333,Need Attention
13928.0,464.57,27,11,5,2,2,522,Potential Loyalists
13929.0,3494.1,57,169,3,3,5,335,Need Attention
13930.0,337.34,17,58,4,2,2,422,Potential Loyalists
13931.0,5257.38,271,96,3,5,5,355,Loyal Customers
13932.0,307.4,16,295,2,1,2,212,Lost Customers
13933.0,608.7900000000001,23,109,3,2,2,322,Need Attention
13934.0,922.1,31,264,2,2,3,223,Lost Customers
13935.0,6116.92,80,597,1,4,5,145,At Risk
13936.0,939.66,59,180,3,3,3,333,Need Attention
13937.0,880.13,54,169,3,3,3,333,Need Attention
13938.0,71.66,7,35,4,1,1,411,Need Attention
13939.0,1560.96,110,23,4,4,4,444,Champions
13940.0,839.14,49,17,5,3,3,533,Potential Loyalists
13941.0,10027.18,94,22,4,4,5,445,Champions
13942.0,320.0,1,535,1,1,2,112,Lost Customers
13943.0,246.54,15,578,1,1,1,111,Lost Customers
13944.0,200.43,35,653,1,2,1,121,Lost Customers
13945.0,854.15,51,395,2,3,3,233,At Risk
13946.0,1876.23,56,79,3,3,4,334,Need Attention
13947.0,90.6,5,65,3,1,1,311,Need Attention
13948.0,548.76,24,361,2,2,2,222,Lost Customers
13949.0,2427.32,160,3,5,4,4,544,Champions
13950.0,745.06,35,11,5,2,3,523,Potential Loyalists
13951.0,674.45,39,176,3,3,3,333,Need Attention
13952.0,12823.521,409,218,2,5,5,255,At Risk
13953.0,6640.68,25,7,5,2,5,525,Potential Loyalists
13954.0,439.92,25,2,5,2,2,522,Potential Loyalists
13955.0,544.0699999999999,85,154,3,4,2,342,Loyal Customers
13956.0,1019.27,147,5,5,4,3,543,Loyal Customers
13957.0,458.25,27,418,1,2,2,122,Lost Customers
13958.0,4709.2300000000005,227,380,2,5,5,255,At Risk
13959.0,1064.77,157,79,3,4,3,343,Loyal Customers
13960.0,230.22,12,21,4,1,1,411,Need Attention
13961.0,538.4,19,392,2,2,2,222,Lost Customers
13962.0,362.8,23,22,4,2,2,422,Potential Loyalists
13963.0,2860.57,165,308,2,4,4,244,At Risk
13964.0,438.9,24,387,2,2,2,222,Lost Customers
13965.0,996.61,24,477,1,2,3,123,Lost Customers
13966.0,384.26,21,435,1,2,2,122,Lost Customers
13967.0,166.3,6,146,3,1,1,311,Need Attention
13968.0,123.66,8,423,1,1,1,111,Lost Customers
13969.0,12973.460000000001,1064,7,5,5,5,555,Champions
13970.0,846.55,13,386,2,1,3,213,Lost Customers
13971.0,4667.57,255,19,5,5,5,555,Champions
13972.0,190.25,15,71,3,1,1,311,Need Attention
13973.0,264.7,11,287,2,1,1,211,Lost Customers
13974.0,677.72,43,49,4,3,3,433,Potential Loyalists
13975.0,5256.4,737,31,4,5,5,455,Champions
13976.0,1192.36,56,207,2,3,3,233,At Risk
13977.0,519.8100000000001,13,411,1,1,2,112,Lost Customers
13978.0,196.79000000000002,15,15,5,1,1,511,New Customers
13979.0,3379.93,393,73,3,5,5,355,Loyal Customers
13980.0,768.82,63,60,3,3,3,333,Need Attention
13981.0,331.14,22,416,1,2,2,122,Lost Customers
13982.0,3954.29,225,39,4,5,5,455,Champions
13983.0,6753.89,325,30,4,5,5,455,Champions
13984.0,1893.8,88,27,4,4,4,444,Champions
13985.0,10020.86,480,4,5,5,5,555,Champions
13986.0,320.46,13,17,5,1,2,512,New Customers
13987.0,682.54,46,380,2,3,3,233,At Risk
13988.0,4757.8,295,20,4,5,5,455,Champions
13989.0,2026.06,86,66,3,4,4,344,Loyal Customers
13990.0,311.3,16,213,2,1,2,212,Lost Customers
13991.0,852.88,82,12,5,4,3,543,Loyal Customers
13992.0,219.5,11,30,4,1,1,411,Need Attention
13993.0,6775.71,261,43,4,5,5,455,Champions
13994.0,2274.14,148,4,5,4,4,544,Champions
13995.0,3902.01,230,15,5,5,5,555,Champions
13996.0,895.76,33,386,2,2,3,223,Lost Customers
13997.0,376.46,44,519,1,3,2,132,At Risk
13998.0,566.7,31,447,1,2,2,122,Lost Customers
13999.0,9502.26,466,10,5,5,5,555,Champions
14000.0,2046.3400000000001,49,211,2,3,4,234,At Risk
14001.0,4228.85,103,46,4,4,5,445,Champions
14002.0,529.73,47,134,3,3,2,332,Need Attention
14003.0,209.41,16,733,1,1,1,111,Lost Customers
14004.0,6258.45,241,43,4,5,5,455,Champions
14005.0,2874.72,84,10,5,4,4,544,Champions
14006.0,2196.67,77,116,3,4,4,344,Loyal Customers
